tinggi,berat,deskripsi
182.8073014,65.54411868,Slim
156.0806619,57.09544088,Normal
160.2205817,63.09392115,Normal
155.7325049,91.32344023,Obese
154.2503921,58.40166761,Normal
151.036299,86.76113707,Obese
150.5148397,87.65014488,Obese
160.0717186,57.70880879,Normal
150.8320839,57.24648612,Normal
150.3807851,69.44521961,Fat
177.6301786,76.14246279,Slim
153.2923287,78.27973279,Obese
143.6038734,89.55619179,Obese
155.4686495,54.15862198,Normal
149.5339152,73.40391977,Fat
184.809273,72.42573934,Slim
157.4134398,61.62487973,Normal
151.3467052,82.16649424,Obese
152.2228701,52.9537181,Normal
150.4215114,87.17932056,Obese
159.1144902,56.62282357,Normal
183.0681665,74.23333582,Slim
142.2571448,72.30469081,Fat
182.4567256,70.24611539,Slim
155.5957173,56.47397548,Normal
148.0976534,63.07743507,Fat
154.9591493,80.10392185,Obese
154.684854,56.67072641,Normal
175.5484974,72.52138912,Slim
141.2522901,75.7720764,Fat
145.5084468,77.26470469,Fat
179.2023415,73.89734509,Slim
148.1258528,74.29797256,Fat
146.7821076,72.56683321,Fat
156.474115,63.2732268,Normal
150.686754,56.59790689,Normal
154.8486696,56.39512651,Normal
161.0718422,61.03929515,Normal
144.4342615,84.91157379,Obese
147.5578679,78.10423495,Obese
145.8714263,75.99461612,Fat
174.0752293,72.6103889,Slim
154.6234129,55.61469597,Normal
153.3127156,80.66689449,Obese
151.4440356,86.570462,Obese
156.1782605,53.49855239,Normal
180.3629373,71.50824005,Slim
157.8712278,58.12344942,Normal
180.3809284,64.34298296,Slim
183.8438462,81.20154048,Slim
154.4906567,55.94844989,Normal
164.0089049,50.20129131,Normal
156.5621504,55.94341668,Normal
179.9637543,66.39034876,Slim
183.273688,73.29959399,Slim
151.5503301,68.32791165,Fat
156.9605146,53.98925666,Normal
147.8276951,70.89920941,Fat
147.1281646,63.4151448,Fat
143.0638633,89.20798788,Obese
158.5011875,50.86221408,Normal
185.4706519,77.11728661,Slim
153.8583496,61.29876111,Normal
146.7117511,76.09917557,Fat
157.1049804,55.04486641,Normal
148.6061744,79.42510438,Fat
146.9891452,84.94586792,Obese
144.2381562,67.35749168,Fat
156.2281398,56.6439938,Normal
157.1228189,56.00546439,Normal
183.6689767,73.06292911,Slim
183.6900709,76.15290288,Slim
161.3848682,59.37410516,Normal
157.5338496,55.00150535,Normal
183.8447961,69.6735408,Slim
184.818981,72.47921387,Slim
148.6596937,87.75378559,Obese
175.7482118,69.54552727,Slim
150.4933701,82.1377453,Obese
152.4633502,82.82968226,Obese
145.8600498,75.32072367,Fat
179.3014856,68.20123752,Slim
148.2177953,71.00203147,Fat
179.9308821,65.62843527,Slim
179.6898434,72.51556951,Slim
150.3604246,88.00376566,Obese
139.7507003,95.43323944,Obese
157.2841089,85.49193508,Obese
179.0783007,68.52626301,Slim
182.0568351,70.88715121,Slim
143.2173508,87.93831577,Obese
146.5654699,70.1868585,Fat
152.6795703,55.8988967,Normal
180.3866605,78.1039577,Slim
181.2784167,63.99840178,Slim
145.1798974,72.87632314,Fat
148.4273873,66.92935538,Fat
145.3337579,65.43503391,Fat
148.9089466,72.68293112,Fat
145.3489537,76.65017247,Fat
146.4306448,81.09143044,Obese
145.639039,85.91915132,Obese
160.8032611,54.2362833,Normal
154.4656446,58.53088845,Normal
148.7622318,89.56453127,Obese
148.4830651,71.92433981,Fat
152.520789,85.27623482,Obese
142.5357836,74.05890089,Fat
152.6434943,82.22677154,Obese
149.958056,70.70211265,Fat
159.1461741,56.89368407,Normal
145.1212186,73.14094438,Fat
143.3659239,81.42728885,Obese
156.170567,71.07398598,Fat
142.5307352,84.41854955,Obese
185.5440914,75.09239759,Slim
163.3256674,54.62570572,Normal
146.9360116,72.46073636,Fat
149.6970469,89.13300453,Obese
160.5380266,50.1189936,Normal
179.4980382,72.41402383,Slim
148.6667344,89.35955031,Obese
182.0475498,73.69939438,Slim
182.3282532,68.94766505,Slim
153.4469509,57.22228747,Normal
153.5194253,60.44081549,Normal
182.6674771,73.59831838,Slim
182.4202368,77.66516632,Slim
151.0370047,73.17075534,Fat
178.3774966,70.75646227,Slim
177.4074501,66.13013672,Slim
155.7701123,55.34427681,Normal
161.4590352,55.03622205,Normal
147.4376392,81.50265795,Obese
143.5177946,74.09693857,Fat
163.7303508,56.83079084,Normal
179.7822033,73.47967004,Slim
181.934252,71.66699161,Slim
155.4024899,55.86601614,Normal
149.8164349,72.16612802,Fat
160.2539421,54.55818746,Normal
150.7014381,50.58308496,Normal
148.114958,77.96999032,Fat
150.4205938,87.09872937,Obese
149.1612972,66.6336447,Fat
149.8184561,73.31866927,Fat
147.4811125,81.72802638,Obese
148.3571291,68.75777725,Fat
148.9138357,83.40341608,Obese
177.9681989,73.88038105,Slim
147.7985231,83.25470001,Obese
143.160288,71.42114002,Fat
151.4752045,56.72367404,Normal
151.6962481,55.41209878,Normal
148.9108537,86.38309268,Obese
154.6622945,67.92918829,Normal
159.6757942,57.57832114,Normal
148.6081608,68.76783766,Fat
179.4588726,66.93563428,Slim
144.7543796,75.95046324,Fat
148.9025344,85.36260964,Obese
151.4349826,56.07937839,Normal
159.3562349,57.1140539,Normal
182.0316432,71.97126775,Slim
144.8581204,72.41373,Fat
145.0660065,75.5511591,Fat
179.3062052,74.86647228,Slim
150.6653302,84.23602552,Obese
148.5626479,81.32645363,Obese
174.1382151,75.83541297,Slim
183.9766539,69.68506524,Slim
184.6248131,74.18944367,Slim
151.6069075,57.40523567,Normal
152.0574722,59.45598408,Normal
146.7064509,82.17140196,Obese
155.3291181,83.91597616,Obese
152.9938133,74.44856632,Fat
185.6062651,71.27784831,Slim
149.3046055,73.82450525,Fat
186.8692984,67.55228709,Slim
187.2282715,71.65562183,Slim
184.9511822,71.00608482,Slim
153.5185211,63.97971705,Normal
143.1474514,78.55891886,Fat
154.973961,59.59728809,Normal
153.0805306,71.47735283,Fat
183.3203109,63.26737745,Slim
152.4647233,74.8946569,Fat
181.7873111,70.81661812,Slim
146.7518702,74.36805303,Fat
146.0961762,72.19447465,Fat
148.2283078,72.18194075,Fat
149.8238004,52.47035875,Normal
148.9945268,80.80271508,Obese
155.7082502,91.09688684,Obese
151.2369665,66.40080028,Fat
185.8461115,66.66629119,Slim
154.5562918,57.37903385,Normal
149.8760688,81.97596572,Obese
153.8934676,87.14212818,Obese
147.733542,68.3756713,Fat
156.7034451,59.13525258,Normal
157.6455456,56.57972915,Normal
157.6235316,55.43150586,Normal
138.9227643,69.53259593,Fat
185.4604951,70.4999156,Slim
152.6596223,55.10951552,Normal
154.0472297,71.79946596,Fat
146.1487358,86.99424093,Obese
152.4895551,87.63208787,Obese
148.2975796,74.76777697,Fat
150.6196354,87.13480897,Obese
161.0485866,53.71024085,Normal
160.0476748,57.05370031,Normal
147.901905,67.42474402,Fat
148.1583653,87.6620531,Obese
155.2569361,55.23430696,Normal
153.2541198,86.34057759,Obese
149.4482779,64.54394077,Fat
148.8860272,69.20637642,Fat
150.6771022,75.4729327,Fat
159.6353522,51.41389684,Normal
158.5549301,62.1611369,Normal
144.5997915,78.2039959,Obese
158.5529896,56.01015787,Normal
181.7260588,72.84699088,Slim
177.5956958,70.76161841,Slim
151.5421846,67.16368554,Fat
146.625616,84.02031818,Obese
154.3704249,91.27047901,Obese
181.8007446,71.91375621,Slim
148.8665129,69.44609184,Fat
150.6323307,84.79690064,Obese
150.4270101,59.75468254,Normal
144.8001618,72.35884844,Fat
148.5270736,89.64942785,Obese
185.0872384,77.64478393,Slim
152.9145566,59.7630398,Normal
151.5185108,85.11855038,Obese
186.826378,75.56338702,Slim
162.8681868,55.64950624,Normal
182.5261316,73.75041121,Slim
159.2300975,60.92682474,Normal
141.4697197,67.89820246,Fat
184.1139716,75.0601286,Slim
187.6524936,65.89557278,Slim
149.1909028,83.97865693,Obese
152.0564601,61.9430153,Normal
165.5954531,54.8708474,Normal
151.4610917,53.19267601,Normal
184.6858314,68.08503162,Slim
159.6748156,58.64826048,Normal
161.2040476,57.25646905,Normal
188.7272922,71.23991074,Slim
143.5801071,68.28890237,Fat
149.3095931,83.70064987,Obese
140.1875607,74.10834898,Fat
155.8036866,81.8652928,Obese
149.6598948,83.2826233,Obese
158.8286602,62.28539673,Normal
186.4031178,68.0004792,Slim
174.9826866,67.73965843,Slim
147.8060879,75.8680095,Fat
160.1085243,56.73718091,Normal
151.6942713,83.51947645,Obese
184.2909276,68.89803794,Slim
153.7499102,81.34247822,Obese
150.0096254,74.41879041,Fat
180.0208548,68.24391145,Slim
182.1257953,70.77526081,Slim
179.5757573,72.48542456,Slim
153.50431,89.20416573,Obese
181.5997698,74.49520901,Slim
147.1583807,84.60973456,Obese
146.7675347,72.88602817,Fat
177.8647668,72.16022614,Slim
174.1694532,72.43626921,Slim
159.177107,67.02139943,Normal
155.6724118,58.09968389,Normal
145.9856785,86.86093363,Obese
151.9539584,82.06846534,Obese
149.9324802,90.68394408,Obese
178.4055129,69.14395294,Slim
148.1087133,82.3451735,Obese
179.6157887,68.03106744,Slim
180.5737133,67.90727932,Slim
184.2568109,66.49319464,Slim
176.8956105,62.58489888,Slim
151.015566,54.93625166,Normal
149.4247128,87.20836452,Obese
143.3634161,71.3281842,Fat
150.3692765,88.08979076,Obese
159.551324,55.51606819,Normal
151.5396569,56.19458764,Normal
147.2793741,72.84669751,Fat
144.1675873,76.77265271,Fat
145.4397582,69.24594335,Fat
144.921662,75.34905072,Fat
150.5324444,90.46499137,Obese
152.0748648,83.92437779,Obese
153.1109998,56.86993247,Normal
157.5042962,54.83059736,Normal
144.0814082,89.25507109,Obese
184.1864962,68.31062113,Slim
154.1680661,56.96537266,Normal
180.3368613,72.51868236,Slim
163.0498684,59.98878328,Normal
162.5169879,56.34220514,Normal
182.7385514,71.17545286,Slim
157.5937718,67.36290633,Normal
177.9586619,67.75806068,Slim
143.661959,80.99254933,Obese
158.2840231,85.3745774,Obese
160.9688247,60.51086493,Normal
153.7063573,56.74487858,Normal
146.4197326,67.84885216,Fat
147.9572294,71.99213485,Fat
155.5897248,51.34068472,Normal
148.5240312,72.86891959,Fat
142.1601834,66.70926301,Fat
144.2627965,74.23764666,Fat
145.1821098,93.2207729,Obese
182.6501026,75.66091882,Slim
177.776291,71.58171203,Slim
154.7773956,54.28925283,Normal
151.2508297,58.20680676,Normal
152.4849117,84.62463824,Obese
152.5347949,77.79932008,Obese
148.5363837,82.49397143,Obese
148.2986423,78.12356806,Fat
150.8645599,82.58049421,Obese
157.5170559,58.12119434,Normal
140.1435765,76.1694319,Fat
162.5666052,52.14650888,Normal
152.2816491,83.85868162,Obese
185.5108981,65.68803167,Slim
146.4502985,86.4035919,Obese
164.6018195,59.19615818,Normal
176.3245832,65.35087984,Slim
157.3032354,58.1862548,Normal
153.4515822,56.213056,Normal
152.2553016,82.34929432,Obese
180.7386972,81.06719248,Slim
145.8140442,79.08749974,Fat
157.0836992,57.35812365,Normal
154.5923506,55.85440187,Normal
151.9706004,69.00105498,Fat
142.8797886,72.28957857,Fat
156.4875622,55.9374904,Normal
179.448178,71.55006638,Slim
144.2084891,70.5745879,Fat
144.8113945,85.57438722,Obese
151.1983892,88.59791367,Obese
158.5994872,54.01679804,Normal
149.0884585,88.70982547,Obese
159.2251907,53.50809952,Normal
152.8162597,85.08992982,Obese
182.523992,73.76548135,Slim
183.2897754,73.01760653,Slim
157.2799647,71.69997269,Obese
176.2673697,66.33560428,Slim
179.7660226,74.07329942,Slim
175.7674309,67.61382107,Slim
152.8798714,84.70204088,Obese
148.6573973,73.69917861,Fat
138.3283201,67.13755879,Fat
151.7766737,71.10516392,Fat
145.2038007,85.29328018,Obese
146.3515829,72.2452468,Fat
147.263985,73.79634935,Fat
159.644791,51.68190827,Normal
183.6135138,70.72635503,Slim
147.2257681,82.12910055,Obese
150.4244115,70.75416961,Fat
145.6584323,73.68237459,Fat
156.700354,55.68784498,Normal
159.2982557,56.83431769,Normal
146.1236,71.69176204,Fat
173.4849389,68.05296077,Slim
152.1607644,82.33876567,Obese
158.1694492,64.05794987,Normal
177.9429316,68.78123856,Slim
150.8424577,79.07120647,Obese
156.138085,85.5547854,Obese
186.9270524,67.58300863,Slim
145.6862511,67.96952985,Fat
176.9872333,75.16847659,Slim
159.3578671,58.31675375,Normal
150.8445139,69.57119243,Fat
158.7072666,55.10813927,Normal
144.8027908,73.19368043,Fat
145.4670063,86.03746976,Obese
183.3193221,73.98680752,Slim
180.0315119,67.87274359,Slim
147.7936691,84.93348854,Obese
154.8791735,55.28479151,Normal
148.65495,73.74164058,Fat
155.5498997,59.33838299,Normal
140.5362501,84.09165519,Obese
151.3546237,56.13303022,Normal
150.4820266,90.66485716,Obese
148.5498819,55.32286547,Normal
181.9423402,68.0340506,Slim
153.2688909,76.34827824,Fat
155.4137237,60.88451209,Normal
147.793057,91.35786923,Obese
153.7127113,53.36800996,Normal
181.3889201,76.18240169,Slim
147.1267565,87.00358889,Obese
157.2988224,87.65969997,Obese
148.1287853,92.65026939,Obese
180.7654934,71.57641985,Slim
152.6626981,89.61569153,Obese
185.991017,74.07305587,Slim
184.4654091,73.37409385,Slim
156.0645667,90.72706893,Obese
150.0025967,79.41280252,Obese
179.06495,66.72766452,Slim
144.5963921,69.75859218,Fat
182.0101674,75.40403234,Slim
151.7320436,54.55065546,Normal
151.1699826,85.36767259,Obese
153.7836068,64.7039316,Normal
187.6028145,60.52864588,Slim
173.9979836,73.83047388,Slim
147.9907434,73.7907013,Fat
154.3685835,57.7566978,Normal
150.905808,53.58127972,Normal
146.9029996,70.6171083,Fat
160.4728492,54.44020394,Normal
181.1437941,69.45088947,Slim
149.2922578,86.30493548,Obese
150.3803343,83.32955762,Obese
158.3786144,82.89384857,Obese
178.7769462,68.80493205,Slim
163.6950038,59.32900891,Normal
151.3520612,90.20598551,Obese
152.7812328,84.02379361,Obese
160.5016133,51.51649855,Normal
155.401977,69.30557339,Fat
160.2838826,58.5949766,Normal
143.815316,69.88295118,Fat
155.5167511,83.89410458,Obese
148.8535836,75.29897834,Fat
182.690696,76.48638728,Slim
151.2314391,74.1537531,Fat
150.6160575,83.07117969,Obese
150.5801549,53.89646128,Normal
152.6131551,84.48896036,Obese
141.8226944,68.92210289,Fat
152.794667,73.02659423,Fat
146.9041148,85.21970398,Obese
144.857379,69.54660519,Fat
149.4792573,68.01688917,Fat
158.8522158,61.66945809,Normal
147.9837218,72.87485956,Fat
150.7238221,85.37978955,Obese
158.2734831,54.34771992,Normal
144.5319423,73.59872449,Fat
159.0208442,56.42086008,Normal
152.6488309,79.4827709,Obese
182.3287059,76.55914101,Slim
181.2906604,72.40387135,Slim
153.1667142,72.84898406,Fat
157.876385,59.08160472,Normal
159.2429715,58.71853835,Normal
154.2859431,55.41229688,Normal
174.1867349,66.32514717,Slim
151.665099,70.90788496,Fat
183.2471555,79.71442616,Slim
176.6045081,79.6677855,Slim
159.4552301,56.42592339,Normal
148.1766503,71.22967206,Fat
178.9068602,65.10087593,Slim
152.9008747,78.99082597,Obese
155.0153679,54.56450588,Normal
155.706788,82.85537569,Obese
157.0527212,60.00983561,Normal
182.601532,69.52864581,Slim
153.6322497,90.12353027,Obese
165.2701683,57.1445464,Normal
176.3340864,71.29720313,Slim
181.5597456,80.35405727,Slim
183.7569741,64.5699424,Slim
143.3373755,73.69587667,Fat
179.5402049,74.09224318,Slim
146.3678315,85.15133806,Obese
147.2285539,73.90391772,Fat
149.9039211,83.41717724,Obese
155.5898218,56.82441213,Normal
184.8621556,72.32646181,Slim
140.0732079,82.85288038,Obese
150.1363043,80.11238888,Obese
181.853316,61.75769604,Slim
150.293682,75.68174274,Fat
160.014979,60.60375722,Normal
155.4119705,56.06553527,Normal
144.0243491,84.282454,Obese
148.9144383,84.9538264,Obese
148.2327196,69.3226532,Fat
183.8356086,67.86268344,Slim
185.9871306,80.61044477,Slim
149.9484175,91.93589862,Obese
144.8411215,84.01590051,Obese
147.5009593,87.30048711,Obese
151.5327944,74.48752404,Fat
145.6182319,83.30388253,Obese
163.4684448,63.79799803,Normal
149.8940466,79.9664753,Obese
145.476224,70.62379118,Fat
161.5223257,46.83974379,Normal
164.86713,60.37567458,Normal
159.0813724,54.49245048,Normal
160.5072195,57.38999265,Normal
142.5768894,83.89634666,Obese
149.7268944,84.16881191,Obese
156.7559134,57.81325627,Normal
143.3693663,79.01317018,Fat
147.4583551,83.44871913,Obese
154.3446996,57.6746118,Normal
141.5358246,80.37666319,Obese
181.6201369,71.41371376,Slim
182.0366297,67.22169065,Slim
148.7964728,68.83054838,Fat
143.128958,73.89901488,Fat
146.8998335,77.21628441,Fat
148.6117898,64.51169721,Fat
147.2675175,69.83268635,Fat
181.1013242,66.30235484,Slim
147.8722438,84.74139602,Obese
181.0889623,69.378891,Slim
144.5259017,86.58154351,Obese
160.6483494,47.49890283,Normal
142.0029793,71.05281343,Fat
142.4111238,81.35142246,Obese
153.8161876,73.44642757,Fat
153.4599892,72.02970479,Fat
144.577751,68.17810813,Fat
147.4234579,87.15284622,Obese
155.1501036,63.82800048,Normal
152.7394843,60.71684319,Normal
180.6708362,62.17185071,Slim
182.6890826,77.92593732,Slim
149.6628199,68.63607274,Fat
148.1704168,59.09380637,Normal
144.746124,87.52462253,Obese
152.0348281,77.07851639,Fat
158.6455439,57.27105887,Normal
149.4119993,88.1533708,Obese
147.0105705,78.20471444,Fat
160.5376555,50.80584457,Normal
153.6694134,59.79499567,Normal
158.9111706,59.53812698,Normal
158.4954482,56.97620506,Normal
175.2722305,76.29618209,Slim
149.1221759,75.00519611,Fat
156.7118802,62.68179414,Normal
178.0077552,70.2449589,Slim
150.8749258,72.16074655,Fat
148.7890705,80.55393764,Obese
158.7634839,56.22278112,Normal
184.9667041,67.10170371,Slim
155.6222408,54.37173952,Normal
149.6181578,89.40633048,Obese
158.2602658,61.40215609,Normal
155.076614,47.34287258,Normal
143.7126061,84.09565144,Obese
181.0454443,70.03869121,Slim
180.9865511,66.81624468,Slim
148.9781319,73.52375048,Fat
150.9563702,87.28656647,Obese
149.7419415,85.33521026,Obese
141.7590195,74.7202316,Fat
147.1521175,82.55625154,Fat
181.4192213,65.55203573,Slim
182.2756275,69.88501278,Slim
153.2446518,71.03097069,Fat
148.361804,74.40785764,Fat
150.5327128,55.60384697,Normal
158.0373833,52.244194,Normal
186.4464777,70.20252565,Slim
184.5364339,68.40682188,Slim
177.3653095,67.30115836,Slim
150.554323,85.58268536,Obese
144.6391362,74.70530585,Fat
143.7656409,76.11992087,Fat
158.5739487,85.70540502,Obese
152.5313999,53.73380401,Normal
181.7877546,70.56986621,Slim
176.8977562,71.94216677,Slim
154.8376937,49.26805846,Normal
148.4124144,84.75596755,Obese
147.9210718,79.46825057,Obese
151.6522868,88.12620535,Obese
147.6135553,75.78316025,Fat
162.8499318,50.12621722,Normal
148.2918254,73.6341796,Fat
157.118597,65.16888775,Normal
153.7348714,91.48974928,Obese
159.7688332,53.81510666,Normal
149.2259086,79.96786745,Obese
143.1459741,85.80576726,Obese
141.5672311,70.72966427,Fat
163.7698431,59.82591732,Normal
182.9296306,68.0668077,Slim
156.8886255,86.28551402,Obese
150.117166,71.28616712,Fat
148.6762497,78.95156159,Obese
144.7167768,84.41987553,Obese
150.4378627,83.54516552,Obese
151.4218799,56.27715663,Normal
160.2983495,55.24238058,Normal
188.5242403,67.7082564,Slim
190.922352,73.56102835,Slim
181.5679201,69.71710217,Slim
143.1947674,78.61974143,Fat
146.1269488,83.6176313,Obese
185.8965692,72.48852068,Slim
182.9404357,73.01151425,Slim
146.1012873,85.21362814,Obese
149.773352,50.581948,Normal
146.6486664,68.10671526,Fat
155.9609361,56.1617472,Normal
181.3903128,69.89884078,Slim
150.7941796,72.78377425,Fat
155.9408265,60.10463211,Normal
145.0853952,82.40958562,Obese
158.4925363,55.17128536,Normal
152.6821498,61.42656475,Normal
157.5938113,54.58620897,Normal
145.9694805,66.53741405,Fat
144.106661,72.2755607,Fat
149.0854747,83.31980504,Obese
151.2911426,78.78403756,Obese
157.1733579,87.79582683,Obese
178.3780016,70.43948984,Slim
155.8412314,57.9787315,Normal
146.7099285,79.76663963,Obese
138.9517099,68.18722939,Fat
157.431601,58.39317074,Normal
149.5872783,71.49952517,Fat
186.9496401,70.08229733,Slim
156.2813907,84.00258808,Obese
189.1735422,71.93065836,Slim
153.6144442,87.36621254,Obese
161.5375168,54.3242441,Normal
138.9106559,81.59719966,Fat
154.8291949,57.44690145,Normal
180.315853,67.68819469,Slim
149.5053878,71.02772262,Fat
156.0581359,51.92952356,Normal
181.990732,71.15672154,Slim
162.8511555,51.16202468,Normal
184.9573681,70.9068691,Slim
156.0251325,56.14576742,Normal
148.4300797,83.90060527,Obese
160.4318273,58.41987352,Normal
150.3470033,55.70100053,Normal
149.7550589,53.59222208,Normal
153.4813645,72.41898977,Fat
176.6463261,63.14185989,Slim
146.6061838,71.14710679,Fat
178.4739966,75.69314626,Slim
176.8559347,73.16157705,Slim
181.6175752,75.95673333,Slim
147.6318565,85.9217005,Obese
189.119064,75.94114186,Slim
155.6961778,59.94828771,Normal
181.0860936,73.02848095,Slim
184.6292829,76.67389599,Slim
176.6107935,77.77614624,Slim
152.5424595,52.22770521,Normal
158.9329333,55.40358777,Normal
148.2072088,72.40378581,Fat
147.3817318,91.04036416,Obese
149.2895391,87.83303863,Obese
148.110158,83.42991787,Obese
155.5061464,82.64290523,Obese
153.2102267,76.57527422,Fat
145.1927442,73.30174386,Fat
150.8182439,66.28154901,Fat
147.354375,69.89363301,Fat
176.3545384,66.86047281,Slim
152.9189297,71.97055817,Fat
157.4012172,65.82817393,Normal
145.311077,75.25907021,Fat
147.3566892,77.02331383,Obese
190.0137348,75.50750253,Slim
160.1106935,62.86520251,Normal
148.7554868,66.76435592,Fat
176.740481,69.37558191,Slim
181.398817,66.45698318,Slim
148.9030917,78.56411562,Obese
185.4728665,75.66733072,Slim
182.4854476,73.02681948,Slim
147.9597931,75.53297753,Fat
157.4775649,52.47066295,Normal
188.4466399,73.21826892,Slim
149.771272,84.26416489,Obese
182.8748707,72.19629675,Slim
181.4295245,69.0956496,Slim
146.0371246,86.09677993,Obese
153.0752603,53.80512301,Normal
138.9420432,72.09288493,Fat
182.4788138,68.79669967,Slim
150.9257465,74.88104739,Fat
182.3134308,78.30843461,Slim
156.436366,72.99887331,Fat
155.3883275,59.5430394,Normal
145.1422056,86.05451308,Obese
152.2957111,56.11759966,Normal
158.9833529,64.19028748,Normal
183.7408364,67.72200163,Slim
153.0723133,70.68638265,Fat
153.5326102,84.65306763,Obese
176.248837,68.11451417,Slim
146.5193257,85.24307452,Obese
157.3580295,51.67186422,Normal
144.4931982,73.83079926,Fat
152.8696592,85.39831943,Obese
147.7185921,67.54765919,Fat
173.2536139,67.73503302,Slim
142.1996637,68.81011268,Fat
146.3151573,74.44706105,Fat
155.7579649,77.62974348,Obese
159.3838884,49.5983232,Normal
185.4631789,74.99783259,Slim
165.7646926,55.35294788,Normal
179.6516362,68.35685825,Slim
153.7200474,81.79764934,Obese
153.6323787,57.59915695,Normal
147.1113914,71.43547376,Fat
184.871487,77.35172626,Slim
164.1182816,61.09412783,Normal
152.7740321,81.90061258,Obese
160.0438783,84.38417775,Obese
178.8488758,69.05396358,Slim
144.0622407,72.98511741,Fat
177.0589056,66.12964448,Slim
179.5051844,71.06059469,Slim
145.8780291,76.46373721,Fat
143.2578974,83.52362679,Obese
179.4930868,72.32748208,Slim
156.6991276,54.80399688,Normal
140.6446166,71.19123748,Fat
150.1746529,84.40253018,Obese
183.0468598,67.04746647,Slim
158.0310731,61.52961024,Normal
143.9049977,73.7108679,Fat
152.3018532,82.32637243,Obese
184.8071863,72.31158431,Slim
156.2892369,49.9225073,Normal
182.0691345,74.45463718,Slim
156.3188643,67.09314492,Fat
183.4038796,72.05082243,Slim
158.7135156,60.30834193,Normal
155.4014285,57.60046402,Normal
149.8119964,91.09896538,Obese
155.8888028,54.84511188,Normal
152.6855195,52.5127312,Normal
180.6874991,72.76858901,Slim
185.3874427,66.38557868,Slim
150.8832835,69.34474139,Fat
181.5234251,64.45945748,Slim
147.3082676,64.37554468,Fat
183.7087455,77.81067332,Slim
143.7164486,84.62048689,Obese
148.5489379,78.67114851,Fat
151.9413328,83.79810441,Obese
151.6596522,87.65792758,Obese
179.1728244,75.90147626,Slim
180.4819364,66.98552688,Slim
143.7106543,71.87480553,Fat
140.9277724,75.00467518,Fat
152.8028471,83.46409311,Obese
147.428368,59.75117678,Normal
158.890988,56.05642391,Normal
150.0426017,54.75482967,Normal
143.5533385,71.83115369,Fat
146.3519497,80.36887893,Obese
152.5863068,75.92587845,Fat
158.331886,60.65144208,Normal
156.8498706,58.82225047,Normal
149.0921031,94.7498015,Obese
149.8569086,76.50121145,Fat
178.7193215,72.0143119,Slim
152.6330631,82.5038646,Obese
153.8520031,46.93556363,Normal
155.0056672,82.81746133,Obese
155.6906262,54.07031168,Normal
138.7880069,70.49082689,Fat
142.3752178,92.77792695,Obese
142.4136622,70.9722952,Fat
145.9742714,81.25667345,Obese
150.2847788,69.56006901,Fat
151.399064,89.64719029,Obese
179.7170168,73.7392714,Slim
151.5453915,87.55944757,Obese
143.3760682,71.93418524,Fat
149.3205746,69.51585217,Fat
151.7311296,57.07031864,Normal
150.7324307,67.33572247,Fat
147.753075,82.06511515,Fat
184.4826568,70.20189225,Slim
159.6960284,54.51624885,Normal
145.514513,82.59084507,Obese
153.3717593,58.10018051,Normal
147.3859637,84.4639336,Obese
146.480616,76.33754131,Fat
160.7367903,50.45793946,Normal
151.905549,93.92485195,Obese
183.1004736,67.74123831,Slim
156.0144661,91.96404486,Obese
148.4415968,74.59168241,Fat
152.6522692,53.89174077,Normal
157.8681066,54.84414986,Normal
148.3667282,72.42102665,Fat
150.6827713,86.92630312,Obese
177.5708393,74.10617006,Slim
154.2686976,54.75107487,Normal
142.7301285,74.8408021,Fat
140.0916292,74.18817373,Fat
145.9466414,70.5145172,Fat
175.1855658,69.19213466,Slim
150.2479329,69.84315996,Fat
162.8631335,56.47632301,Normal
153.7380442,57.94323781,Normal
156.0318897,89.2098241,Obese
186.3237841,75.32695223,Slim
173.0279185,74.8454751,Slim
153.0495532,59.69120359,Normal
150.3031931,74.25410106,Fat
147.968786,91.25512058,Obese
182.9304749,74.35840685,Slim
138.4591357,73.121062,Fat
146.4764036,66.33730631,Fat
153.7057463,51.39661955,Normal
142.8090942,85.31724917,Obese
140.8649015,75.28683113,Fat
156.65347,91.00864245,Obese
151.4699451,79.17679483,Obese
149.8468139,87.18279459,Obese
157.5095183,65.83470092,Normal
153.6147108,85.1974877,Obese
148.6830565,59.23568258,Normal
155.9802476,55.74994368,Normal
144.1629664,71.96941532,Fat
182.4003649,67.26712902,Slim
150.9160439,86.06449077,Obese
148.2542895,81.68280628,Obese
147.3296993,75.34684127,Fat
152.3826495,64.68669391,Normal
179.9845455,66.75275468,Slim
148.1755371,73.33090253,Fat
149.4811124,72.18963102,Fat
177.9021297,74.03212287,Slim
150.6105244,89.67524234,Obese
151.2388898,81.44746833,Obese
154.6341072,51.8443897,Normal
150.886265,70.3735108,Fat
148.0377798,81.05676645,Obese
142.4677083,89.38484151,Obese
146.1937159,87.42991538,Obese
178.9635364,73.02726883,Slim
149.0522964,65.32639494,Fat
141.1488806,74.85594175,Fat
187.235963,75.74191854,Slim
151.3598161,83.53235023,Obese
140.0740579,65.0983909,Fat
182.2356034,74.9834848,Slim
156.7488922,53.04899715,Normal
144.1513465,70.80601654,Fat
182.3644013,63.04170636,Slim
144.4347263,83.83381244,Obese
154.913422,71.87592675,Fat
185.167749,72.55312603,Slim
143.0935103,75.31983394,Fat
148.9133246,75.35631011,Fat
181.4703202,72.66941024,Slim
155.288224,58.63823451,Normal
